,X,Y,Region
604,0.4,26.8,LW
605,0.4,27.0,LW
606,0.4,27.200000000000003,LW
607,0.4,27.400000000000002,LW
608,0.4,27.6,LW
609,0.4,27.8,LW
610,0.4,28.0,LW
611,0.4,28.200000000000003,LW
612,0.4,28.400000000000002,LW
613,0.4,28.6,LW
614,0.4,28.8,LW
615,0.4,29.0,LW
616,0.4,29.200000000000003,LW
617,0.4,29.400000000000002,LW
618,0.4,29.6,LW
619,0.4,29.8,LW
620,0.4,30.0,LW
621,0.4,30.200000000000003,LW
622,0.4,30.400000000000002,LW
623,0.4,30.6,LW
624,0.4,30.8,LW
625,0.4,31.0,LW
626,0.4,31.200000000000003,LW
627,0.4,31.400000000000002,LW
628,0.4,31.6,LW
629,0.4,31.8,LW
630,0.4,32.0,LW
631,0.4,32.2,LW
632,0.4,32.4,LW
633,0.4,32.6,LW
634,0.4,32.800000000000004,LW
635,0.4,33.0,LW
636,0.4,33.2,LW
637,0.4,33.4,LW
638,0.4,33.6,LW
639,0.4,33.800000000000004,LW
640,0.4,34.0,LW
641,0.4,34.2,LW
642,0.4,34.4,LW
643,0.4,34.6,LW
644,0.4,34.800000000000004,LW
645,0.4,35.0,LW
646,0.4,35.2,LW
647,0.4,35.4,LW
648,0.4,35.6,LW
649,0.4,35.800000000000004,LW
650,0.4,36.0,LW
651,0.4,36.2,LW
652,0.4,36.4,LW
653,0.4,36.6,LW
654,0.4,36.800000000000004,LW
655,0.4,37.0,LW
656,0.4,37.2,LW
657,0.4,37.4,LW
658,0.4,37.6,LW
659,0.4,37.800000000000004,LW
660,0.4,38.0,LW
661,0.4,38.2,LW
662,0.4,38.400000000000006,LW
663,0.4,38.6,LW
664,0.4,38.800000000000004,LW
665,0.4,39.0,LW
666,0.4,39.2,LW
667,0.4,39.400000000000006,LW
668,0.4,39.6,LW
669,0.4,39.800000000000004,LW
670,0.4,40.0,LW
671,0.4,40.2,LW
672,0.4,40.400000000000006,LW
673,0.4,40.6,LW
674,0.4,40.800000000000004,LW
675,0.4,41.0,LW
676,0.4,41.2,LW
677,0.4,41.400000000000006,LW
678,0.4,41.6,LW
679,0.4,41.800000000000004,LW
680,0.4,42.0,LW
681,0.4,42.2,LW
682,0.4,42.400000000000006,LW
683,0.4,42.6,LW
684,0.4,42.800000000000004,LW
685,0.4,43.0,LW
686,0.4,43.2,LW
687,0.4,43.400000000000006,LW
688,0.4,43.6,LW
689,0.4,43.800000000000004,LW
690,0.4,44.0,LW
691,0.4,44.2,LW
692,0.4,44.400000000000006,LW
693,0.4,44.6,LW
694,0.4,44.800000000000004,LW
695,0.4,45.0,LW
696,0.4,45.2,LW
697,0.4,45.400000000000006,LW
698,0.4,45.6,LW
699,0.4,45.800000000000004,LW
700,0.4,46.0,LW
701,0.4,46.2,LW
702,0.4,46.400000000000006,LW
703,0.4,46.6,LW
706,0.6000000000000001,0.2,LC
707,0.6000000000000001,0.4,LC
708,0.6000000000000001,0.6000000000000001,LC
709,0.6000000000000001,0.8,LC
710,0.6000000000000001,1.0,LC
711,0.6000000000000001,1.2000000000000002,LC
712,0.6000000000000001,1.4000000000000001,LC
713,0.6000000000000001,1.6,LC
714,0.6000000000000001,1.8,LC
715,0.6000000000000001,2.0,LC
716,0.6000000000000001,2.2,LC
717,0.6000000000000001,2.4000000000000004,LC
718,0.6000000000000001,2.6,LC
719,0.6000000000000001,2.8000000000000003,LC
720,0.6000000000000001,3.0,LC
721,0.6000000000000001,3.2,LC
722,0.6000000000000001,3.4000000000000004,LC
723,0.6000000000000001,3.6,LC
724,0.6000000000000001,3.8000000000000003,LC
725,0.6000000000000001,4.0,LC
726,0.6000000000000001,4.2,LC
727,0.6000000000000001,4.4,LC
728,0.6000000000000001,4.6000000000000005,LC
729,0.6000000000000001,4.800000000000001,LC
730,0.6000000000000001,5.0,LC
731,0.6000000000000001,5.2,LC
732,0.6000000000000001,5.4,LC
733,0.6000000000000001,5.6000000000000005,LC
734,0.6000000000000001,5.800000000000001,LC
735,0.6000000000000001,6.0,LC
736,0.6000000000000001,6.2,LC
737,0.6000000000000001,6.4,LC
738,0.6000000000000001,6.6000000000000005,LC
739,0.6000000000000001,6.800000000000001,LC
740,0.6000000000000001,7.0,LC
741,0.6000000000000001,7.2,LC
742,0.6000000000000001,7.4,LC
743,0.6000000000000001,7.6000000000000005,LC
744,0.6000000000000001,7.800000000000001,LC
745,0.6000000000000001,8.0,LC
746,0.6000000000000001,8.200000000000001,LC
747,0.6000000000000001,8.4,LC
748,0.6000000000000001,8.6,LC
749,0.6000000000000001,8.8,LC
750,0.6000000000000001,9.0,LC
751,0.6000000000000001,9.200000000000001,LC
752,0.6000000000000001,9.4,LC
753,0.6000000000000001,9.600000000000001,LC
754,0.6000000000000001,9.8,LC
755,0.6000000000000001,10.0,LC
756,0.6000000000000001,10.200000000000001,LC
757,0.6000000000000001,10.4,LC
758,0.6000000000000001,10.600000000000001,LC
759,0.6000000000000001,10.8,LC
760,0.6000000000000001,11.0,LC
761,0.6000000000000001,11.200000000000001,LC
762,0.6000000000000001,11.4,LC
763,0.6000000000000001,11.600000000000001,LC
764,0.6000000000000001,11.8,LC
765,0.6000000000000001,12.0,LC
766,0.6000000000000001,12.200000000000001,LC
767,0.6000000000000001,12.4,LC
768,0.6000000000000001,12.600000000000001,LC
769,0.6000000000000001,12.8,LC
770,0.6000000000000001,13.0,LC
771,0.6000000000000001,13.200000000000001,LC
772,0.6000000000000001,13.4,LC
773,0.6000000000000001,13.600000000000001,LC
774,0.6000000000000001,13.8,LC
775,0.6000000000000001,14.0,LC
776,0.6000000000000001,14.200000000000001,LW
777,0.6000000000000001,14.4,LW
778,0.6000000000000001,14.600000000000001,LW
779,0.6000000000000001,14.8,LW
780,0.6000000000000001,15.0,LW
781,0.6000000000000001,15.200000000000001,LW
782,0.6000000000000001,15.4,LW
783,0.6000000000000001,15.600000000000001,LW
784,0.6000000000000001,15.8,LW
785,0.6000000000000001,16.0,LW
786,0.6000000000000001,16.2,LW
787,0.6000000000000001,16.400000000000002,LW
788,0.6000000000000001,16.6,LW
789,0.6000000000000001,16.8,LW
790,0.6000000000000001,17.0,LW
791,0.6000000000000001,17.2,LW
792,0.6000000000000001,17.400000000000002,LW
793,0.6000000000000001,17.6,LW
794,0.6000000000000001,17.8,LW
795,0.6000000000000001,18.0,LW
796,0.6000000000000001,18.2,LW
797,0.6000000000000001,18.400000000000002,LW
798,0.6000000000000001,18.6,LW
799,0.6000000000000001,18.8,LW
800,0.6000000000000001,19.0,LW
801,0.6000000000000001,19.200000000000003,LW
802,0.6000000000000001,19.400000000000002,LW
803,0.6000000000000001,19.6,LW
804,0.6000000000000001,19.8,LW
805,0.6000000000000001,20.0,LW
806,0.6000000000000001,20.200000000000003,LW
807,0.6000000000000001,20.400000000000002,LW
808,0.6000000000000001,20.6,LW
809,0.6000000000000001,20.8,LW
810,0.6000000000000001,21.0,LW
811,0.6000000000000001,21.200000000000003,LW
812,0.6000000000000001,21.400000000000002,LW
813,0.6000000000000001,21.6,LW
814,0.6000000000000001,21.8,LW
815,0.6000000000000001,22.0,LW
816,0.6000000000000001,22.200000000000003,LW
817,0.6000000000000001,22.400000000000002,LW
818,0.6000000000000001,22.6,LW
819,0.6000000000000001,22.8,LW
820,0.6000000000000001,23.0,LW
821,0.6000000000000001,23.200000000000003,LW
822,0.6000000000000001,23.400000000000002,LW
823,0.6000000000000001,23.6,LW
824,0.6000000000000001,23.8,LW
825,0.6000000000000001,24.0,LW
826,0.6000000000000001,24.200000000000003,LW
827,0.6000000000000001,24.400000000000002,LW
828,0.6000000000000001,24.6,LW
829,0.6000000000000001,24.8,LW
830,0.6000000000000001,25.0,LW
831,0.6000000000000001,25.200000000000003,LW
832,0.6000000000000001,25.400000000000002,LW
833,0.6000000000000001,25.6,LW
834,0.6000000000000001,25.8,LW
835,0.6000000000000001,26.0,LW
836,0.6000000000000001,26.200000000000003,LW
837,0.6000000000000001,26.400000000000002,LW
838,0.6000000000000001,26.6,LW
839,0.6000000000000001,26.8,LW
840,0.6000000000000001,27.0,LW
841,0.6000000000000001,27.200000000000003,LW
842,0.6000000000000001,27.400000000000002,LW
843,0.6000000000000001,27.6,LW
844,0.6000000000000001,27.8,LW
845,0.6000000000000001,28.0,LW
846,0.6000000000000001,28.200000000000003,LW
847,0.6000000000000001,28.400000000000002,LW
848,0.6000000000000001,28.6,LW
849,0.6000000000000001,28.8,LW
850,0.6000000000000001,29.0,LW
851,0.6000000000000001,29.200000000000003,LW
852,0.6000000000000001,29.400000000000002,LW
853,0.6000000000000001,29.6,LW
854,0.6000000000000001,29.8,LW
855,0.6000000000000001,30.0,LW
856,0.6000000000000001,30.200000000000003,LW
857,0.6000000000000001,30.400000000000002,LW
858,0.6000000000000001,30.6,LW
859,0.6000000000000001,30.8,LW
860,0.6000000000000001,31.0,LW
861,0.6000000000000001,31.200000000000003,LW
862,0.6000000000000001,31.400000000000002,LW
863,0.6000000000000001,31.6,LW
864,0.6000000000000001,31.8,LW
865,0.6000000000000001,32.0,LW
866,0.6000000000000001,32.2,LW
867,0.6000000000000001,32.4,LW
868,0.6000000000000001,32.6,LW
869,0.6000000000000001,32.800000000000004,LW
870,0.6000000000000001,33.0,LW
871,0.6000000000000001,33.2,LW
872,0.6000000000000001,33.4,LW
873,0.6000000000000001,33.6,LW
874,0.6000000000000001,33.800000000000004,LW
875,0.6000000000000001,34.0,LW
876,0.6000000000000001,34.2,LW
877,0.6000000000000001,34.4,LW
878,0.6000000000000001,34.6,LW
879,0.6000000000000001,34.800000000000004,LW
880,0.6000000000000001,35.0,LW
881,0.6000000000000001,35.2,LW
882,0.6000000000000001,35.4,LW
883,0.6000000000000001,35.6,LW
884,0.6000000000000001,35.800000000000004,LW
885,0.6000000000000001,36.0,LW
886,0.6000000000000001,36.2,LW
887,0.6000000000000001,36.4,LW
888,0.6000000000000001,36.6,LW
889,0.6000000000000001,36.800000000000004,LW
890,0.6000000000000001,37.0,LW
891,0.6000000000000001,37.2,LW
892,0.6000000000000001,37.4,LW
893,0.6000000000000001,37.6,LW
894,0.6000000000000001,37.800000000000004,LW
895,0.6000000000000001,38.0,LW
896,0.6000000000000001,38.2,LW
897,0.6000000000000001,38.400000000000006,LW
898,0.6000000000000001,38.6,LW
899,0.6000000000000001,38.800000000000004,LW
900,0.6000000000000001,39.0,LW
901,0.6000000000000001,39.2,LW
902,0.6000000000000001,39.400000000000006,LW
903,0.6000000000000001,39.6,LW
904,0.6000000000000001,39.800000000000004,LW
905,0.6000000000000001,40.0,LW
906,0.6000000000000001,40.2,LW
907,0.6000000000000001,40.400000000000006,LW
908,0.6000000000000001,40.6,LW
909,0.6000000000000001,40.800000000000004,LW
910,0.6000000000000001,41.0,LW
911,0.6000000000000001,41.2,LW
912,0.6000000000000001,41.400000000000006,LW
913,0.6000000000000001,41.6,LW
914,0.6000000000000001,41.800000000000004,LW
915,0.6000000000000001,42.0,LW
916,0.6000000000000001,42.2,LW
917,0.6000000000000001,42.400000000000006,LW
918,0.6000000000000001,42.6,LW
919,0.6000000000000001,42.800000000000004,LW
920,0.6000000000000001,43.0,LW
921,0.6000000000000001,43.2,LW
922,0.6000000000000001,43.400000000000006,LW
923,0.6000000000000001,43.6,LW
924,0.6000000000000001,43.800000000000004,LW
925,0.6000000000000001,44.0,LW
926,0.6000000000000001,44.2,LW
927,0.6000000000000001,44.400000000000006,LW
928,0.6000000000000001,44.6,LW
929,0.6000000000000001,44.800000000000004,LW
930,0.6000000000000001,45.0,LW
931,0.6000000000000001,45.2,LW
932,0.6000000000000001,45.400000000000006,LW
933,0.6000000000000001,45.6,LW
934,0.6000000000000001,45.800000000000004,LW
935,0.6000000000000001,46.0,LW
936,0.6000000000000001,46.2,LW
937,0.6000000000000001,46.400000000000006,LW
938,0.6000000000000001,46.6,LW
941,0.8,0.2,LC
942,0.8,0.4,LC
943,0.8,0.6000000000000001,LC
944,0.8,0.8,LC
945,0.8,1.0,LC
946,0.8,1.2000000000000002,LC
947,0.8,1.4000000000000001,LC
948,0.8,1.6,LC
949,0.8,1.8,LC
950,0.8,2.0,LC
951,0.8,2.2,LC
952,0.8,2.4000000000000004,LC
953,0.8,2.6,LC
954,0.8,2.8000000000000003,LC
955,0.8,3.0,LC
956,0.8,3.2,LC
957,0.8,3.4000000000000004,LC
958,0.8,3.6,LC
959,0.8,3.8000000000000003,LC
960,0.8,4.0,LC
961,0.8,4.2,LC
962,0.8,4.4,LC
963,0.8,4.6000000000000005,LC
964,0.8,4.800000000000001,LC
965,0.8,5.0,LC
966,0.8,5.2,LC
967,0.8,5.4,LC
968,0.8,5.6000000000000005,LC
969,0.8,5.800000000000001,LC
970,0.8,6.0,LC
971,0.8,6.2,LC
972,0.8,6.4,LC
973,0.8,6.6000000000000005,LC
974,0.8,6.800000000000001,LC
975,0.8,7.0,LC
976,0.8,7.2,LC
977,0.8,7.4,LC
978,0.8,7.6000000000000005,LC
979,0.8,7.800000000000001,LC
980,0.8,8.0,LC
981,0.8,8.200000000000001,LC
982,0.8,8.4,LC
983,0.8,8.6,LC
984,0.8,8.8,LC
985,0.8,9.0,LC
986,0.8,9.200000000000001,LC
987,0.8,9.4,LC
988,0.8,9.600000000000001,LC
989,0.8,9.8,LC
990,0.8,10.0,LC
991,0.8,10.200000000000001,LC
992,0.8,10.4,LC
993,0.8,10.600000000000001,LC
994,0.8,10.8,LC
995,0.8,11.0,LC
996,0.8,11.200000000000001,LC
997,0.8,11.4,LC
998,0.8,11.600000000000001,LC
999,0.8,11.8,LC
1000,0.8,12.0,LC
1001,0.8,12.200000000000001,LC
1002,0.8,12.4,LC
1003,0.8,12.600000000000001,LC
1004,0.8,12.8,LC
1005,0.8,13.0,LC
